UserID,total_events,total_sessions,total_purchases,total_spend,unique_events,first_activity,last_activity,active_days,purchase_frequency,inactivity_days,churn_label,activity_level,segment
352,86,10,10,2835.017019704562,7,2024-01-01 08:54:50.087438,2024-07-22 07:38:59.431093,202,0.0495,2,Active,High Activity,High Activity-Active
353,71,10,10,2582.325363893134,7,2024-01-01 13:52:16.006043,2024-07-21 02:23:47.701188,201,0.0498,3,Active,Low Activity,Low Activity-Active
354,67,10,13,3088.6383623317347,7,2024-01-02 16:35:34.007397,2024-07-24 06:19:10.841876,203,0.064,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
355,65,10,7,1713.4026461444228,7,2024-01-02 02:28:29.614599,2024-07-23 21:28:04.970802,203,0.0345,0,Active,Low Activity,Low Activity-Active
356,76,10,14,3456.8256284705235,7,2024-01-01 04:13:33.017023,2024-07-22 23:01:21.748046,203,0.069,1,Active,High Activity,High Activity-Active
357,72,10,18,5005.7419291718,7,2024-01-09 01:28:56.822050,2024-07-21 12:26:30.435233,194,0.0928,2,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
358,76,10,15,3611.508132614424,7,2024-01-06 06:01:15.519664,2024-07-17 21:11:11.766384,193,0.0777,6,Active,High Activity,High Activity-Active
359,77,10,13,3075.821124010901,7,2024-01-01 23:36:31.993098,2024-07-23 06:07:56.959376,203,0.064,1,Active,High Activity,High Activity-Active
360,82,10,11,2698.7053609497066,7,2024-01-01 09:33:13.030271,2024-07-21 12:45:22.671633,202,0.0545,2,Active,High Activity,High Activity-Active
361,74,10,8,2625.9941820505846,7,2024-01-02 20:37:21.370159,2024-07-20 06:14:40.808160,199,0.0402,4,Active,Low Activity,Low Activity-Active
362,71,10,14,4150.186217008005,7,2024-01-02 14:15:33.814142,2024-07-22 16:59:08.746295,202,0.0693,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
363,62,10,5,1248.7566467299084,7,2024-01-01 23:59:15.054167,2024-07-18 07:09:42.386274,198,0.0253,6,Active,Low Activity,Low Activity-Active
364,73,10,18,4686.031230658452,7,2024-01-04 19:33:19.880915,2024-07-24 06:27:31.930381,201,0.0896,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
365,72,10,12,2540.58954093072,7,2024-01-03 18:06:54.479492,2024-07-23 04:31:41.895456,201,0.0597,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
366,70,10,10,2199.4044545789448,7,2024-01-01 20:16:43.518987,2024-07-19 13:03:31.643796,199,0.0503,4,Active,Low Activity,Low Activity-Active
367,64,10,11,2552.93356581593,7,2024-01-07 04:35:59.226030,2024-07-22 12:53:16.477669,197,0.0558,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
368,79,10,5,1150.9835811916269,7,2024-01-01 13:44:28.117258,2024-07-23 07:00:47.196859,203,0.0246,1,Active,High Activity,High Activity-Active
369,76,10,9,2585.5128923129378,7,2024-01-01 06:55:14.285708,2024-07-07 00:02:40.311599,187,0.0481,17,Churned,High Activity,High Activity-Churned
370,70,10,10,2733.1398925041185,7,2024-01-04 00:53:33.601967,2024-07-21 09:45:05.886720,199,0.0503,3,Active,Low Activity,Low Activity-Active
371,77,10,16,4293.444765308913,7,2024-01-03 12:34:08.833500,2024-07-21 21:49:35.633764,200,0.08,2,Active,High Activity,High Activity-Active
372,75,10,9,2662.2554840646444,7,2024-01-02 06:36:19.020246,2024-07-24 01:30:58.116852,203,0.0443,0,Active,High Activity,High Activity-Active
373,76,10,14,3812.577511184398,7,2024-01-02 01:24:39.211505,2024-07-23 15:10:14.502917,203,0.069,0,Active,High Activity,High Activity-Active
374,76,10,10,1727.6897419298164,7,2024-01-05 13:45:11.395844,2024-07-22 00:19:02.127979,198,0.0505,2,Active,High Activity,High Activity-Active
375,78,10,8,1682.33559924058,7,2024-01-03 09:53:26.479117,2024-07-22 19:32:21.094885,201,0.0398,1,Active,High Activity,High Activity-Active
376,83,10,10,2158.592726775003,7,2024-01-03 23:42:42.465470,2024-07-19 15:21:48.660871,197,0.0508,4,Active,High Activity,High Activity-Active
377,69,10,8,2247.599581478976,7,2024-01-01 18:59:48.009124,2024-07-19 19:07:11.226478,200,0.04,4,Active,Low Activity,Low Activity-Active
378,79,10,18,5027.121856421873,7,2024-01-02 13:08:08.069576,2024-07-22 17:58:07.125039,202,0.0891,1,Active,High Activity,High Activity-Active
379,83,10,14,3686.445151590164,7,2024-01-02 03:19:31.920718,2024-07-12 00:15:09.881852,191,0.0733,12,Potential Churn,High Activity,High Activity-Potential Churn
380,76,10,8,1935.784971572209,7,2024-01-01 16:36:25.264298,2024-07-23 11:10:17.804045,203,0.0394,0,Active,High Activity,High Activity-Active
381,86,10,15,3880.072138903549,7,2024-01-01 08:13:49.980283,2024-07-20 15:22:16.995285,201,0.0746,3,Active,High Activity,High Activity-Active
382,79,10,9,2924.2313382962657,7,2024-01-01 22:45:19.637699,2024-07-14 06:19:36.322550,194,0.0464,10,Potential Churn,High Activity,High Activity-Potential Churn
383,61,10,12,2359.3144151756737,7,2024-01-05 20:50:34.183731,2024-07-18 19:55:20.610501,194,0.0619,5,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
384,82,10,9,1847.2322250746029,7,2024-01-02 02:00:17.543339,2024-07-19 13:07:38.641107,199,0.0452,4,Active,High Activity,High Activity-Active
385,82,10,15,3787.0544409060417,7,2024-01-02 01:04:02.091770,2024-07-23 12:59:36.368092,203,0.0739,0,Active,High Activity,High Activity-Active
386,77,10,15,3276.463966135113,7,2024-01-04 15:55:28.816484,2024-07-22 09:22:46.764190,199,0.0754,2,Active,High Activity,High Activity-Active
387,67,10,14,3765.143147124382,7,2024-01-05 21:06:03.725370,2024-07-21 21:32:24.701448,198,0.0707,2,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
388,76,10,12,3124.4789497585552,7,2024-01-01 22:37:50.501935,2024-07-24 02:40:58.614111,204,0.0588,0,Active,High Activity,High Activity-Active
389,79,10,15,3802.322848171246,7,2024-01-01 03:20:22.089604,2024-07-23 15:37:44.215458,204,0.0735,0,Active,High Activity,High Activity-Active
390,83,10,11,3377.6612342455605,7,2024-01-01 19:16:36.187352,2024-07-23 06:18:06.814740,203,0.0542,1,Active,High Activity,High Activity-Active
391,78,10,8,2546.2609618455467,7,2024-01-08 15:57:53.858331,2024-07-24 06:45:29.432138,197,0.0406,0,Active,High Activity,High Activity-Active
392,73,10,4,1116.2791767750932,7,2024-01-02 09:00:13.839880,2024-07-21 18:08:08.995332,201,0.0199,2,Active,Low Activity,Low Activity-Active
393,72,10,12,3601.2608037056925,7,2024-01-01 07:20:58.135232,2024-07-22 00:06:01.583204,202,0.0594,2,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
394,68,10,6,1686.242020439988,7,2024-01-01 02:44:54.105389,2024-07-21 05:15:46.198169,202,0.0297,3,Active,Low Activity,Low Activity-Active
395,74,10,12,3096.286142998872,7,2024-01-02 14:41:42.735068,2024-07-24 03:12:41.070217,203,0.0591,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
396,78,10,11,3242.0387869021465,7,2024-01-01 17:36:47.160827,2024-07-24 08:39:19.595950,204,0.0539,0,Active,High Activity,High Activity-Active
397,68,10,8,1641.7631886453332,7,2024-01-01 00:46:34.942070,2024-07-23 11:21:28.436348,204,0.0392,0,Active,Low Activity,Low Activity-Active
398,69,10,10,2178.7086488072136,7,2024-01-02 09:16:48.115512,2024-07-14 19:28:55.237614,194,0.0515,9,Potential Churn,Low Activity,Low Activity-Potential Churn
399,79,10,10,2904.4210565842504,7,2024-01-06 00:57:57.614770,2024-07-23 19:29:48.853138,199,0.0503,0,Active,High Activity,High Activity-Active
400,67,10,13,3637.9520156321096,7,2024-01-11 13:49:31.479194,2024-07-22 07:28:42.577077,192,0.0677,2,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
401,75,10,10,3150.29151578374,7,2024-01-03 09:06:01.042797,2024-07-21 09:09:49.322713,200,0.05,3,Active,High Activity,High Activity-Active
402,80,10,7,2291.055422625128,7,2024-01-13 15:08:21.082520,2024-07-19 18:27:54.844533,188,0.0372,4,Active,High Activity,High Activity-Active
403,79,10,7,1775.492916007885,7,2024-01-03 06:02:00.907626,2024-07-23 03:49:37.972806,201,0.0348,1,Active,High Activity,High Activity-Active
404,77,10,8,1527.4711296252271,7,2024-01-03 02:52:59.413718,2024-07-24 01:10:34.037191,202,0.0396,0,Active,High Activity,High Activity-Active
405,79,10,14,3473.5778306285006,7,2024-01-01 04:35:50.361854,2024-07-23 05:43:31.086139,204,0.0686,1,Active,High Activity,High Activity-Active
406,77,10,4,851.6585926884683,7,2024-01-02 07:20:36.039032,2024-07-20 16:40:06.083581,200,0.02,3,Active,High Activity,High Activity-Active
407,81,10,10,3259.8563495997487,7,2024-01-01 16:10:18.540347,2024-07-22 01:10:09.556510,202,0.0495,2,Active,High Activity,High Activity-Active
408,72,10,8,2100.2099097105347,7,2024-01-03 04:55:51.755667,2024-07-23 23:49:33.422816,202,0.0396,0,Active,Low Activity,Low Activity-Active
409,80,10,12,3518.9503982735373,7,2024-01-14 07:05:15.476498,2024-07-17 16:59:33.530263,185,0.0649,6,Active,High Activity,High Activity-Active
410,77,10,8,1835.963142256456,7,2024-01-01 16:14:52.273241,2024-07-20 06:16:11.839730,200,0.04,4,Active,High Activity,High Activity-Active
411,73,10,9,2469.974760571364,7,2024-01-02 06:48:06.178919,2024-07-21 11:28:01.205642,201,0.0448,2,Active,Low Activity,Low Activity-Active
412,71,10,13,3056.2472141416665,7,2024-01-04 07:00:48.107705,2024-07-21 14:40:17.879922,199,0.0653,2,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
413,80,10,10,3209.50047748977,7,2024-01-01 07:37:43.912300,2024-07-23 02:41:32.939403,203,0.0493,1,Active,High Activity,High Activity-Active
414,78,10,16,4258.746865251418,7,2024-01-04 08:39:15.306695,2024-07-22 10:00:37.349431,200,0.08,2,Active,High Activity,High Activity-Active
415,71,10,13,3471.610013925448,7,2024-01-13 06:02:57.832751,2024-07-23 03:00:46.996743,191,0.0681,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
416,80,10,19,4771.780758872344,7,2024-01-01 19:50:10.341945,2024-07-19 04:24:18.125917,199,0.0955,5,Active,High Activity,High Activity-Active
417,79,10,13,3761.482223076115,7,2024-01-01 20:58:54.458131,2024-07-24 05:33:34.408468,204,0.0637,0,Active,High Activity,High Activity-Active
418,81,10,10,2435.9737187584487,7,2024-01-05 10:26:24.681973,2024-07-24 09:47:58.309047,200,0.05,0,Active,High Activity,High Activity-Active
419,70,10,5,1502.4402131855336,7,2024-01-01 13:43:04.876538,2024-07-22 04:59:32.488997,202,0.0248,2,Active,Low Activity,Low Activity-Active
420,71,10,11,2943.1471339822224,7,2024-01-02 21:46:21.984267,2024-07-20 07:27:53.580990,199,0.0553,4,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
421,74,10,14,3123.4824367364395,7,2024-01-02 16:03:36.471947,2024-07-24 09:44:29.884428,203,0.069,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
422,79,10,7,1422.8894607092327,7,2024-01-01 22:00:24.988189,2024-07-24 02:26:40.299421,204,0.0343,0,Active,High Activity,High Activity-Active
423,73,10,13,2890.112673613299,7,2024-01-01 04:51:37.963169,2024-07-17 17:11:20.790283,198,0.0657,6,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
424,77,10,12,2596.463035674218,7,2024-01-02 13:58:26.687603,2024-07-22 00:34:35.202008,201,0.0597,2,Active,High Activity,High Activity-Active
425,78,10,3,347.14941391169737,7,2024-01-01 06:46:26.540653,2024-07-23 19:34:00.147679,204,0.0147,0,Active,High Activity,High Activity-Active
426,79,10,18,5465.838376124933,7,2024-01-03 07:10:52.891529,2024-07-21 19:51:49.352357,200,0.09,2,Active,High Activity,High Activity-Active
427,73,10,13,3129.340617342437,7,2024-01-06 07:25:57.003184,2024-07-24 08:10:38.252407,200,0.065,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
428,77,10,8,1550.8772034875817,7,2024-01-08 14:37:47.420673,2024-07-24 07:10:59.165210,197,0.0406,0,Active,High Activity,High Activity-Active
429,71,10,11,2601.3394449189145,7,2024-01-02 07:12:35.780943,2024-07-24 08:52:20.546144,204,0.0539,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
430,76,10,7,2020.3885621475576,7,2024-01-01 04:53:19.308688,2024-07-23 13:06:37.391658,204,0.0343,0,Active,High Activity,High Activity-Active
431,78,10,6,1453.9310222578613,7,2024-01-03 09:23:50.357872,2024-07-24 03:38:27.480432,202,0.0297,0,Active,High Activity,High Activity-Active
432,77,10,11,2310.1482030784614,7,2024-01-02 09:42:53.498807,2024-07-19 00:05:21.617576,198,0.0556,5,Active,High Activity,High Activity-Active
433,83,10,10,2825.624559683628,7,2024-01-01 15:06:32.730481,2024-07-22 12:29:30.205165,202,0.0495,1,Active,High Activity,High Activity-Active
434,79,10,10,1842.033001361448,7,2024-01-05 05:10:07.761771,2024-07-19 11:00:27.202388,196,0.051,4,Active,High Activity,High Activity-Active
435,71,10,13,3696.99569968648,7,2024-01-04 18:39:07.919890,2024-07-24 08:54:39.204950,201,0.0647,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
436,79,10,8,2299.955918267208,7,2024-01-02 03:28:01.050401,2024-07-23 08:32:38.051932,203,0.0394,1,Active,High Activity,High Activity-Active
437,76,10,9,2220.155710459137,7,2024-01-01 08:33:02.890301,2024-07-24 05:09:44.676594,204,0.0441,0,Active,High Activity,High Activity-Active
438,71,10,10,2625.5847079184387,7,2024-01-04 22:37:31.023842,2024-07-24 08:46:12.005191,201,0.0498,0,Active,Low Activity,Low Activity-Active
439,76,10,10,2259.713431832711,7,2024-01-02 04:06:18.947181,2024-07-24 03:22:31.841227,203,0.0493,0,Active,High Activity,High Activity-Active
440,73,10,7,1852.9142563132973,7,2024-01-01 23:42:42.948066,2024-07-23 08:07:02.273786,203,0.0345,1,Active,Low Activity,Low Activity-Active
441,75,10,8,1799.956302378767,7,2024-01-16 02:10:58.369912,2024-07-24 03:34:05.329628,190,0.0421,0,Active,High Activity,High Activity-Active
442,71,10,5,853.0714648706228,7,2024-01-01 00:47:00.110522,2024-07-21 03:08:37.692086,202,0.0248,3,Active,Low Activity,Low Activity-Active
443,76,10,7,2377.137635424603,7,2024-01-01 04:57:51.072169,2024-07-24 02:14:26.666679,204,0.0343,0,Active,High Activity,High Activity-Active
444,77,10,8,2533.6410170798954,7,2024-01-03 02:23:28.134835,2024-07-23 23:50:44.821400,202,0.0396,0,Active,High Activity,High Activity-Active
445,71,10,10,2630.0122698274104,7,2024-01-01 18:53:28.467924,2024-07-23 11:32:52.883497,203,0.0493,0,Active,Low Activity,Low Activity-Active
446,83,10,12,2780.533742274511,7,2024-01-05 09:40:46.828296,2024-07-23 16:48:12.953754,200,0.06,0,Active,High Activity,High Activity-Active
447,76,10,4,1344.3420505147894,7,2024-01-02 04:06:33.676612,2024-07-21 08:42:05.066460,201,0.0199,3,Active,High Activity,High Activity-Active
448,79,10,13,3190.4231832092346,7,2024-01-08 09:43:51.993387,2024-07-21 22:26:50.787104,195,0.0667,2,Active,High Activity,High Activity-Active
449,73,10,8,1376.0275081205205,7,2024-01-04 09:59:26.033706,2024-07-23 17:37:00.286221,201,0.0398,0,Active,Low Activity,Low Activity-Active
450,80,10,11,2331.080680294104,7,2024-01-01 16:50:27.963937,2024-07-20 10:53:04.043750,200,0.055,3,Active,High Activity,High Activity-Active
451,76,10,13,2183.7242230544784,7,2024-01-19 13:25:28.224550,2024-07-21 07:01:28.185961,183,0.071,3,Active,High Activity,High Activity-Active
452,74,10,15,3650.401301125792,7,2024-01-02 19:27:50.201630,2024-07-23 18:09:31.113575,202,0.0743,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
453,80,10,10,2483.2659137612623,7,2024-01-01 05:29:50.624301,2024-07-23 13:23:46.339734,204,0.049,0,Active,High Activity,High Activity-Active
454,75,10,12,2379.631560418228,7,2024-01-02 07:14:13.987625,2024-07-20 05:16:21.255659,199,0.0603,4,Active,High Activity,High Activity-Active
455,76,10,20,6732.148219238462,7,2024-01-07 23:56:02.994680,2024-07-17 14:25:20.999140,191,0.1047,6,Active,High Activity,High Activity-Active
456,75,10,15,4226.626568592847,7,2024-01-04 23:13:45.066993,2024-07-23 05:18:32.475677,200,0.075,1,Active,High Activity,High Activity-Active
457,76,10,11,2749.560117960259,7,2024-01-01 17:06:32.766243,2024-07-23 17:12:20.220093,204,0.0539,0,Active,High Activity,High Activity-Active
458,69,10,9,1866.403387960814,7,2024-01-02 11:47:13.698929,2024-07-24 00:17:36.581437,203,0.0443,0,Active,Low Activity,Low Activity-Active
459,74,10,13,3269.0744320106105,7,2024-01-02 14:13:26.404078,2024-07-21 07:09:21.577296,200,0.065,3,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
460,87,10,7,1462.7956189813383,7,2024-01-06 11:53:14.041049,2024-07-23 11:15:52.113556,198,0.0354,0,Active,High Activity,High Activity-Active
461,70,10,11,4101.954912408572,7,2024-01-05 05:06:42.218797,2024-07-21 23:01:01.838220,198,0.0556,2,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
462,71,10,6,1444.5681473858615,7,2024-01-01 05:26:06.650210,2024-07-23 20:05:58.794792,204,0.0294,0,Active,Low Activity,Low Activity-Active
463,68,10,15,3642.183126293441,7,2024-01-04 19:55:24.100057,2024-07-21 12:26:06.088823,198,0.0758,2,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
464,80,10,16,4468.029371405277,7,2024-01-05 07:42:00.587730,2024-07-07 17:08:07.576523,184,0.087,16,Churned,High Activity,High Activity-Churned
465,69,10,14,4035.184980357257,7,2024-01-02 23:31:48.775530,2024-07-22 00:26:59.040928,201,0.0697,2,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
466,85,10,13,3198.0120200355186,7,2024-01-04 00:29:39.106040,2024-07-24 03:30:35.374888,202,0.0644,0,Active,High Activity,High Activity-Active
467,76,10,10,1717.972792974246,7,2024-01-06 03:32:04.040059,2024-07-24 04:08:26.514111,200,0.05,0,Active,High Activity,High Activity-Active
468,65,10,7,1544.3982527955725,7,2024-01-08 12:11:39.854825,2024-07-21 10:44:48.402716,194,0.0361,2,Active,Low Activity,Low Activity-Active
469,74,10,7,987.5115870185314,7,2024-01-02 11:29:22.455303,2024-07-22 04:19:09.871690,201,0.0348,2,Active,Low Activity,Low Activity-Active
470,77,10,12,3230.220937536675,7,2024-01-10 10:10:24.411785,2024-07-22 15:58:06.507473,194,0.0619,1,Active,High Activity,High Activity-Active
471,70,10,12,3384.7382900696257,7,2024-01-05 17:20:45.489289,2024-07-18 02:42:45.193335,194,0.0619,6,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
472,75,10,13,3525.732722629551,7,2024-01-03 01:32:47.379312,2024-07-23 03:18:12.923531,202,0.0644,1,Active,High Activity,High Activity-Active
473,77,10,12,3015.1720943076425,7,2024-01-01 10:39:49.579061,2024-07-24 09:10:52.334772,204,0.0588,0,Active,High Activity,High Activity-Active
474,70,10,8,2071.5589447586462,7,2024-01-03 18:41:16.039328,2024-07-19 21:42:41.161113,198,0.0404,4,Active,Low Activity,Low Activity-Active
475,78,10,10,2381.624831588829,7,2024-01-01 04:59:49.084250,2024-07-20 20:05:38.819761,201,0.0498,3,Active,High Activity,High Activity-Active
476,72,10,10,1972.9963236134183,7,2024-01-01 06:19:32.970957,2024-07-22 14:13:47.659514,203,0.0493,1,Active,Low Activity,Low Activity-Active
477,68,10,6,1485.798387672279,7,2024-01-01 08:25:01.698473,2024-07-23 15:05:14.036347,204,0.0294,0,Active,Low Activity,Low Activity-Active
478,71,10,14,4616.010364852597,7,2024-01-01 05:44:20.973883,2024-07-24 01:33:21.046470,204,0.0686,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
479,83,10,21,5578.394071931795,7,2024-01-03 04:23:27.987862,2024-07-21 12:31:48.101174,200,0.105,2,Active,High Activity,High Activity-Active
480,79,10,17,4795.53994600961,7,2024-01-02 18:48:25.399855,2024-07-22 17:18:27.016886,201,0.0846,1,Active,High Activity,High Activity-Active
481,67,10,7,2256.7158395993843,7,2024-01-04 23:38:11.109283,2024-07-24 02:03:24.208580,201,0.0348,0,Active,Low Activity,Low Activity-Active
482,65,10,5,1023.8228558620405,7,2024-01-08 19:57:29.933686,2024-07-22 15:03:16.095090,195,0.0256,1,Active,Low Activity,Low Activity-Active
483,67,10,11,2454.90396354154,7,2024-01-05 12:03:15.917058,2024-07-22 11:21:13.808021,198,0.0556,1,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
484,70,10,7,2922.5975689845072,7,2024-01-03 06:54:18.580317,2024-07-23 21:29:34.992293,202,0.0347,0,Active,Low Activity,Low Activity-Active
485,68,10,13,2956.476551372072,7,2024-01-03 23:03:26.411454,2024-07-23 12:17:37.633323,201,0.0647,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
486,78,10,10,2873.0461030513948,7,2024-01-01 04:11:46.157172,2024-07-21 09:59:19.470682,202,0.0495,3,Active,High Activity,High Activity-Active
487,86,10,15,4195.485987623762,7,2024-01-06 11:55:59.151210,2024-07-18 09:01:02.074414,193,0.0777,6,Active,High Activity,High Activity-Active
488,71,10,10,1958.599596318026,7,2024-01-02 20:48:32.130079,2024-07-22 03:47:53.331465,201,0.0498,2,Active,Low Activity,Low Activity-Active
489,78,10,9,2093.334540615655,7,2024-01-04 10:33:43.206374,2024-07-23 14:17:51.839316,201,0.0448,0,Active,High Activity,High Activity-Active
490,66,10,5,1074.167197753243,7,2024-01-03 20:10:40.760270,2024-07-23 11:45:28.716530,201,0.0249,0,Active,Low Activity,Low Activity-Active
491,74,10,12,2398.3192411231835,7,2024-01-01 13:14:16.348740,2024-07-24 07:20:59.811096,204,0.0588,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
492,84,10,6,1547.766330542603,7,2024-01-01 01:10:20.900746,2024-07-23 10:50:32.859459,204,0.0294,0,Active,High Activity,High Activity-Active
493,73,10,10,1851.659288254663,7,2024-01-01 06:03:23.272007,2024-07-20 01:33:21.348444,200,0.05,4,Active,Low Activity,Low Activity-Active
494,78,10,15,4486.0564829956775,7,2024-01-01 18:25:54.736524,2024-07-20 21:09:27.488523,201,0.0746,3,Active,High Activity,High Activity-Active
495,78,10,16,3767.00872346674,7,2024-01-01 17:43:34.720223,2024-07-23 12:04:11.057709,203,0.0788,0,Active,High Activity,High Activity-Active
496,78,10,6,1605.4527992570904,7,2024-01-02 14:16:00.963624,2024-07-24 03:33:30.365247,203,0.0296,0,Active,High Activity,High Activity-Active
497,69,10,13,2541.330967318046,7,2024-01-02 16:23:46.962834,2024-07-23 23:45:24.476987,203,0.064,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
498,87,10,10,1878.601461996953,7,2024-01-03 03:26:30.524000,2024-07-22 01:46:38.126138,200,0.05,2,Active,High Activity,High Activity-Active
499,72,10,14,2388.184596596828,7,2024-01-01 01:45:25.452965,2024-07-23 19:53:23.543140,204,0.0686,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
500,81,10,12,1876.6890316287545,7,2024-01-06 09:40:45.501189,2024-07-16 10:31:51.149150,192,0.0625,7,Potential Churn,High Activity,High Activity-Potential Churn
501,74,10,11,2886.4058803822054,7,2024-01-04 02:16:55.078655,2024-07-22 03:56:36.438344,200,0.055,2,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
502,78,10,7,1451.1840773264207,7,2024-01-05 07:14:40.185995,2024-07-23 08:47:50.168263,200,0.035,1,Active,High Activity,High Activity-Active
503,77,10,10,2997.643661671595,7,2024-01-01 06:37:45.654151,2024-07-22 17:49:25.728629,203,0.0493,1,Active,High Activity,High Activity-Active
504,76,10,6,1297.7833959120694,7,2024-01-01 22:39:58.176795,2024-07-24 08:15:19.638724,204,0.0294,0,Active,High Activity,High Activity-Active
505,79,10,12,2991.8055954472425,7,2024-01-01 14:53:28.542446,2024-07-22 21:08:03.951937,203,0.0591,1,Active,High Activity,High Activity-Active
506,74,10,9,2396.733862234248,7,2024-01-04 00:57:47.917450,2024-07-23 11:32:50.900681,201,0.0448,0,Active,Low Activity,Low Activity-Active
507,77,10,12,3001.3820051608946,7,2024-01-01 03:03:39.136850,2024-07-20 09:40:33.501533,201,0.0597,4,Active,High Activity,High Activity-Active
508,79,10,9,2375.547933400821,7,2024-01-01 17:53:39.513722,2024-07-21 16:46:30.449857,201,0.0448,2,Active,High Activity,High Activity-Active
509,80,10,15,3872.610218513243,7,2024-01-01 02:25:10.571405,2024-07-21 01:51:30.234044,201,0.0746,3,Active,High Activity,High Activity-Active
510,89,10,22,4073.350810599749,7,2024-01-01 01:16:01.671787,2024-07-22 02:17:18.481740,203,0.1084,2,Active,High Activity,High Activity-Active
511,70,10,13,3005.3085233270394,7,2024-01-06 13:34:19.018408,2024-07-20 12:26:49.141375,195,0.0667,3,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
512,79,10,8,1530.7357900714617,7,2024-01-04 04:24:08.316282,2024-07-14 10:08:53.749417,192,0.0417,10,Potential Churn,High Activity,High Activity-Potential Churn
513,75,10,15,3905.663355983515,7,2024-01-01 19:30:35.600465,2024-07-21 04:59:29.629570,201,0.0746,3,Active,High Activity,High Activity-Active
514,83,10,10,2449.954839495471,7,2024-01-02 12:37:05.721575,2024-07-20 07:06:07.596555,199,0.0503,4,Active,High Activity,High Activity-Active
515,74,10,14,4976.481837272771,7,2024-01-02 13:56:49.856207,2024-07-23 14:02:42.800525,203,0.069,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
516,70,10,7,1960.6999735588863,7,2024-01-05 19:24:11.381023,2024-07-22 10:57:45.376497,198,0.0354,1,Active,Low Activity,Low Activity-Active
517,60,10,8,1478.35952003868,7,2024-01-05 07:32:21.104385,2024-07-19 02:23:20.711608,195,0.041,5,Active,Low Activity,Low Activity-Active
518,74,10,13,2931.9117542525496,7,2024-01-03 01:44:49.582884,2024-07-24 05:08:34.432218,203,0.064,0,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
519,71,10,9,2756.6562680391885,7,2024-01-02 11:16:18.171815,2024-07-24 03:36:29.669813,203,0.0443,0,Active,Low Activity,Low Activity-Active
520,79,10,12,3076.896996774632,7,2024-01-03 09:43:22.864934,2024-07-23 23:04:35.867251,202,0.0594,0,Active,High Activity,High Activity-Active
521,81,10,7,1653.6254270312631,7,2024-01-04 10:44:21.578660,2024-07-21 17:57:16.608402,199,0.0352,2,Active,High Activity,High Activity-Active
522,66,10,12,2792.8175808995243,7,2024-01-05 23:56:42.153110,2024-07-22 05:49:19.808191,198,0.0606,2,Active,Low Activity,Low Activity - Retained (Quiet Loyal)
523,80,10,6,1474.458065647683,7,2024-01-03 22:10:21.079892,2024-07-23 08:24:52.029843,201,0.0299,1,Active,High Activity,High Activity-Active
524,77,10,10,2196.132697076524,7,2024-01-03 18:31:19.520656,2024-07-24 04:03:58.354527,202,0.0495,0,Active,High Activity,High Activity-Active
525,80,10,11,2991.139941894168,7,2024-01-02 06:15:25.143311,2024-07-21 07:16:19.665951,201,0.0547,3,Active,High Activity,High Activity-Active
526,75,10,12,2461.0802844152067,7,2024-01-02 17:32:32.757137,2024-07-23 23:48:59.569181,203,0.0591,0,Active,High Activity,High Activity-Active
527,73,10,8,2047.4802281231423,7,2024-01-05 04:49:56.311673,2024-07-21 20:04:48.583126,198,0.0404,2,Active,Low Activity,Low Activity-Active
528,83,10,17,4720.106577520079,7,2024-01-01 05:29:22.566938,2024-07-23 22:30:56.092205,204,0.0833,0,Active,High Activity,High Activity-Active
